"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.63812e+06,530599,-3840.6,2020.35,348.215,1561.84,13172.3,1049.92,15252.1,-20.8525,9102.34,399.778,972.695,-595.789,-637.048,4559.46,998.678,12354
1.3609e+06,328960,-3112.43,1140.51,-641.067,2628.82,13626.9,9137.67,4512.46,-499.704,42300.8,8159.07,1960.8,-349.762,-308.535,2354.89,494.157,19955.3
1.29445e+06,466977,-2569.34,1326.68,-92.8297,1419.33,6907.15,1963.16,1803.52,501.841,12618,13976.9,-1088.01,657.094,4881.5,568.225,1031.14,1002.67
1.8459e+06,590097,510.695,1446.98,-1602.78,9542.32,13982.7,817.144,2418.92,1967.26,4288.6,14374.7,9647.55,-22.1664,418.509,-81.5181,5772.79,7290.52
1.40952e+06,416532,-1664.62,12636.1,531.32,26910.6,13630,27237.3,968.998,-347.421,1312.73,-147.158,1933.8,985.958,469.82,784.804,378.427,730.532
1.62513e+06,593114,-1615.09,9474.75,-573.978,3371.39,21448.3,-618.118,9614.72,-827.822,10570,-1229.63,1087.82,150.438,-129.339,1617.42,1507.1,13536.4
1.71214e+06,583726,-1833.63,1794.43,185.429,10072.6,16283.8,5054.47,10339.2,563.999,1531.94,8740.64,-646.425,128.609,142.975,8944.15,272.708,12543.8
1.22094e+06,427207,-593.282,916.401,1205.09,952.345,15487.7,14969.8,1028.42,2137.4,19653.7,1336,39072.2,705.294,91.121,9073.15,263.74,18388.1
1.40643e+06,454620,-1122.34,1975.72,-91.5917,626.293,13047.3,6422.15,22512.3,1169.35,41139.3,-110.743,1105.8,431.522,-557.025,744.286,1287.5,3659.23
1.60704e+06,639465,-384.084,669.73,-342.171,2604.01,9215.01,6608.19,688.689,-150.283,10972.3,8534.5,1291.7,-553.776,-200.129,-731.768,-41.1984,8033.07
1.7712e+06,704668,-3316.01,11718.7,-596.853,10353.8,19857,7839.03,3488.64,-316.206,16318.3,-63.228,525.014,-2299.57,-379.623,260.788,1851.76,11968.4
