"FSC-A","SSC-A","CCR6","CCR7","CD11c","CD127","CD4","CD45RA","CD49a","CD56","CD69","CD86","CD8a","Eomes","FoxP3","HLA-DR","RORyt","T-bet"
1.55742e+06,409973,-4192.83,12348,-274.113,9464.86,15432.9,7901.62,-696.167,-190.828,-87.4055,1284.14,2112.22,6942,-316.571,10206.2,1700.48,5937.94
1.66115e+06,253345,-300.306,14691,-205.168,17195.1,13033.2,977.573,1021.72,-384.077,1162.1,-626.397,-438.464,501.169,-344.546,-73.4751,1797.52,649.974
1.632e+06,356249,-2433.95,315.298,-95.0528,514.511,11585.1,12068.2,22686.4,-920.451,27907.8,256.999,-737.991,-319.172,-86.2527,987.071,2012.71,4999.79
1.37981e+06,196702,-2674.47,1739.92,-245.808,632.35,6706.94,1535.93,-942.836,-328.986,834.396,1628.61,132.144,236.592,16.0625,-1132.17,938.203,3139.05
2.1283e+06,383496,-3638.74,1082.75,-603.567,433.309,24117.4,4536.56,340.834,-549.801,12642.2,19344.3,502.087,2810.67,-507.507,14400.1,3205.5,13461.2
1.38121e+06,436587,-3198.73,11196.9,-339.776,-521.093,10763.3,4074.63,-772.753,-341.356,923.162,12300.2,740.876,400.895,-490.598,-782.663,8888.24,7050.6
1.43661e+06,332735,-488.21,6670.02,-731.213,4903.5,14966.7,3736.27,-757.689,-361.788,1240.93,-340.596,3395.19,1568.49,-366.658,-20.1421,1261.74,5103.6
1.32378e+06,241083,-1834.17,13628.9,-2797.31,9658.09,22285.7,127369,22.2626,475.522,1855.7,70.5796,2388.65,392.073,640.942,79.3086,-333.868,823.135
2.39998e+06,567234,-5360.26,6507.64,-230.267,4207.75,17937.4,917.715,1030.27,-1414.66,79287.7,978.349,5829.25,1568.56,7729.04,17941.7,6033.95,17835.1
1.45704e+06,324526,-2732.43,15628.6,-877.585,8469.7,13889.4,9138.76,440.03,-722.334,463.45,450.511,2625.42,-1763.61,-271.643,-1108.5,2304.89,794.524
1.50172e+06,239125,-1876.45,12569.9,277.82,13869.7,18616.9,142957,-193.288,-872.724,569.771,-665.51,1684.72,928.53,787.517,-90.1812,866.932,1288.67
1.90983e+06,482471,1104.22,4128.19,109.861,36118.9,20631.8,4425,22774,-1479.91,287.593,1704.67,330.165,-1728.45,1004.85,6515.92,3939.04,5685.03
1.66334e+06,594017,-537.756,369.348,-858.981,8703.74,22612.5,-200.08,17683.1,-896.262,37549.5,-620.438,507.595,191.385,-165.788,857.803,2566.7,8797.99
1.85633e+06,692700,-3387.3,1580.66,-764.407,2526.88,23417.3,10963.1,99104,-167.644,11616.3,-791.272,-33.3438,312.628,648.023,4583.12,3381.86,16726.2
1.86134e+06,380071,-1693.63,-285.186,-982.628,-1089.59,13264.3,292.123,15795.2,-1043.87,8478.92,-160.712,2529.78,898.053,32.6328,1398.86,3706.09,11064.6
1.37199e+06,468931,-580.402,25477.1,315.41,12466.3,20952,24178.7,1347.41,-439.825,2964.98,-935.258,1095.61,-1202.1,-178.537,111.386,400.962,832.815
1.76931e+06,604605,-2390.91,1892.67,75.2425,19373.1,13161.8,-610.836,20181.9,-438.989,1364.66,1017.84,148.021,-1513.77,539.235,1534.65,1406.34,3440.63
1.44177e+06,224741,-1259.04,-825.005,-1417.54,1425.77,13080.4,3463.07,4087.65,-1168.45,15541.9,-81.0439,744.069,2609.3,-153.751,1050.99,2158.45,6433.37
1.84053e+06,426972,-2507.96,12693.3,-433.857,10381.5,17132.9,11824.7,383.508,-255.77,395.291,-513.927,-186.494,171.916,-109.414,-281.703,1984.57,2561.09
