"FSC-A","SSC-A","DC-SIGN","HLA-DR","CD56","CCR6","CD45RA","CD4","CD69","CD8a","FoxP3","CD16","CD14","CD49a","CD163","CD3","CCR7","RORyt","T-bet","NKp46","CD11c","CD127","CD86","CD20","Eomes"
2.39271e+06,1.13986e+06,9007.77,56128.8,51394.2,-2772.92,46656.2,-229.967,-460.914,-320.187,88.191,318.198,15394.8,1763.99,11837.4,908.012,1083.27,8271.93,378.458,60.375,63.6913,2666.47,9311.09,563.479,2468.25
3.10423e+06,2.05831e+06,-5396.39,415191,221331,139.872,-1340.16,19464.3,817.733,-1336.26,-93.5004,-390.377,114345,1242.47,10976.3,2339.18,9674.88,11188.2,3862.23,319.123,20048.1,1633.01,20426.8,-2354.96,1361.69
2.76198e+06,1.44749e+06,-1103.34,149336,806.267,5149.39,2461.9,3260.26,2.61108,413.685,-36.0767,-736.061,20449.6,1920.32,13052.9,929.495,2609.98,2900.67,1742.49,-256.815,15096.9,675.05,22501.9,-373.417,879.469
3.40979e+06,2.51611e+06,11323.1,162222,7986.1,-3281.1,-6993.53,598.881,2126.94,2218.2,140.652,3067.56,176207,-84.3805,52535.4,3683.8,6480.1,26293.8,1966.65,2070.73,40975,9204.28,49919.2,-1673.92,5831.61
2.68258e+06,1.63298e+06,-1173.86,270990,28084.7,-3917.25,-2213.54,2321.67,-984.45,-3293.27,-480.858,54128.6,69624.2,1540.94,32977.8,335.085,4490.44,7969.36,1768.57,396.229,26658.6,664.092,18846.2,106.596,1225.57
1.73317e+06,598617,-693.353,1383.77,22508.1,-2667.52,3335.99,-182.819,20442.7,95454.5,-170.098,1607.71,1283,4914.71,1582.55,34896,3030.33,13531.4,16665.5,-132.913,-940.952,19440.1,-744.535,-669.778,4123.69
2.25897e+06,541106,-151.73,30554.8,3926.49,-4458.69,34797.4,-504.708,27987.8,177966,-294.966,1392.62,1034.72,587.714,1089.91,52513.6,1651.51,7696.08,9364.4,-594.366,1526.75,-508.798,39.8975,-413.345,33936.6
2.49742e+06,3.30128e+06,-301.289,-311.672,-2216.42,-7900.38,-1878.42,-2715.35,-254.21,34.1339,-1257.27,-3682.38,657.385,4221.56,1476.35,363.201,692.635,27440.8,1361.16,2647.68,-2391,302.353,508.362,3474.63,-1270.8
2.12702e+06,1.61313e+06,12635.9,76667.6,13575,-4.1183,64830.5,-323.201,1654.35,1344.67,1485.38,42116.2,709.435,255.774,7033.14,1384.81,-1707.64,34596.6,204.462,6698.03,113958,11886.9,43706.9,164.63,5351.67
2.54538e+06,2.12081e+06,1785.53,12697.7,4730.01,-517.969,-2292.39,82.2486,3164.68,-1834.34,1736.85,11305.9,77162.3,2821.33,3794.47,1899.63,736.923,32150.5,2815.04,6251.23,17448.9,11708.6,32770.4,549.955,19.2944
1.48862e+06,382999,-893.027,2759.1,460.456,-498.935,320343,-1506.04,1192.5,76428.3,434.191,2055.13,1928.57,1836.02,76.9284,20563.9,2572.68,211.783,60918.5,231.145,1155.89,1916.18,-222.778,189.323,-53.329
2.35817e+06,1.20535e+06,373.332,70238,12273.6,699.765,472.001,5743.08,-476.011,-630.318,141.446,7076.53,8398.5,2335.96,18817.4,1014.16,1041.13,9210.77,1358.42,-433.938,1341.94,124.538,7542.52,466.218,1148.65
1.6031e+06,743530,-218.794,58427.6,1546.56,317.509,123448,11.271,177.15,608.374,277.263,7552.56,1381.92,-873.281,188.16,268.412,-382.95,1212.48,127.046,592.068,82980.1,767.824,8728.43,-305.494,154.353
1.46213e+06,434339,539.613,10034.3,-190.432,-3573.46,26774.8,15.4836,10007.2,150785,462.015,1825.96,1747.4,8247.74,1247.9,67649.1,2449.37,1651.39,8583.33,-14.0193,339.794,927.141,-295.28,-1230.6,4928.69
2.42471e+06,1.14953e+06,-866.338,183400,43919.8,491.175,-101.753,418.447,147.042,976.544,558.386,3199.65,64508.6,9661.18,-246.352,1415.15,-673.282,7493.7,1026.73,1031.74,24837.4,24.4666,21072.5,333.764,733.573
2.56003e+06,970052,830.609,21066.1,75549.5,-44.8972,-2190.05,1954.24,-414.531,-291.226,-641.88,3336.37,108711,2368.46,6493.28,2644.46,2409.34,5437.41,2243.54,716.08,16301.6,-219.432,10819.9,371.251,-209.686
1.76105e+06,734252,-1204.43,1020.64,13783.9,-2219.47,16381.7,-286.325,2171.2,172410,955.642,1913.23,1929.83,4006.18,152.483,86572.5,1291.43,7761.84,26669.6,1129.36,-294.994,4178.6,20887.1,1293.29,11134.1
1.55744e+06,872730,40584.4,113826,61633.9,-3439.07,1920.65,-1474.64,2134.63,-475.452,385.008,354.675,10282.2,2533.18,6399.84,2647.61,-2812.99,18730.4,-630.943,2401.35,7220.16,7147.21,8587.73,1490.27,14135.3
1.40644e+06,915343,672.207,504194,7820.19,1654.69,4761.12,3576.49,1198.89,1797.52,-700.068,5847.41,274077,2198.19,53672.6,3831.04,-6845.06,4853.93,-1203.41,-98.6602,203156,307.481,47725.8,265.441,2832.9
1.47818e+06,535382,-201.525,28333.2,38749.7,-3642.96,34895.2,-819.3,10552.3,40988.4,-121.847,1024.09,986.114,1403.86,-337.965,1320.52,640.507,3186.84,23125.4,2082.29,3735.01,665.927,452.195,-315.938,10308.9
2.06602e+06,1.43314e+06,584.895,291918,40616.5,1640.4,87.1776,6930.25,-212.948,1720.68,-577.443,2076.06,86297.2,631.823,28795.1,1254.93,-718.543,7700.52,751.506,-683.418,7753.87,-188.939,8521.18,535.762,667.715
2.32056e+06,1.84749e+06,8245.91,524692,24822.4,-314.996,35030.6,-1661.54,11648.9,-2034.82,-570.86,295.238,1988.14,617.899,12478.3,-807.232,3425.61,23157,-872.11,-2399.33,97018,7014.46,161644,1295.63,6151.34
2.52247e+06,3.49213e+06,-2809.9,738513,182178,-16761.3,-1253.02,-5404.24,-2875.11,-2288.19,-12174.8,-3909.37,37884.1,9983.42,124082,10580.4,29582.3,2385.07,6967.34,2637.67,208169,5007.95,188471,1149.98,1044.39
1.59698e+06,858244,1629.46,-1418.32,43912.3,-2528.14,10349.6,371.199,22217.2,26036.7,435.333,561.617,258.828,-851.502,1559.37,70.9923,1197.89,4022.51,28545.3,3657.85,9391.91,-530.532,790.696,11361.8,4482.5
1.9686e+06,905039,2182.4,20693.5,6030.92,608.852,-468.725,3475.64,-158.617,-249.413,-217.394,3171.49,17789.5,4470.24,31558.5,424.196,59.4443,13620.3,1198.94,573.149,8450.39,2285.09,9777.69,764.471,-190.729
2.01235e+06,2.19975e+06,18942.2,128991,139268,-3035.14,8655.56,3782.51,1885,477.578,689.424,18444.5,102082,1186.05,31496.7,4954.23,2801.95,24833.4,3227.8,1836.53,27649.2,9694.13,38575.9,-1562.4,8376.86
1.51628e+06,407258,-1071.6,-950.322,105.858,-3357.07,379735,-107.818,17100.8,61330,336.003,1110.34,1943.51,-58.5558,1386.99,23030.5,2202.72,5635.36,79113.1,-517.463,1909.46,992.784,219.14,1349.17,-911.357
2.59417e+06,2.06458e+06,7736.24,194664,51904,-2032.16,55064.9,1689.81,2694.75,-1217.65,124.014,1132.39,118150,479.92,33095.4,2658.53,1935.68,13673.2,1168.93,1265.7,21593.8,3692.81,22147.3,-844.697,5441.84
1.51799e+06,651067,259.025,1256.61,89412.7,-1956.07,91537.1,-187.176,3900.15,12709.4,277.725,25373.4,-1723.8,359.398,-554.461,160.344,224.945,4329.47,6116.14,1855.79,1284.78,357.794,536.018,360.183,14803.2
2.61747e+06,1.78503e+06,2528.96,47365.2,652.336,-2289.08,-1876.89,1406.56,-1110.55,-219.599,-415.799,1488.96,19708.4,3307.26,40265.4,2210.23,2594.72,9870.94,794.737,245.009,10071.6,1212.2,4673.87,16.3152,686.063
2.44569e+06,1.87086e+06,13159.2,195766,25229.8,-1587.74,7017.29,-668.357,-1109.18,-396.819,282.893,4124.65,216100,7386.59,76303.8,4542.63,5256.1,9322.78,750.075,166.111,59894.6,5681.36,27966.3,-1506.1,6142.81
1.85827e+06,4.03253e+06,329.73,182294,529645,-21933.9,-4143.12,3702.95,34029.5,3154.11,-12114.8,7942.85,123688,21682.8,48910.9,18172.1,134025,3404.53,7675.78,4723.38,232765,9212.95,163862,5569.17,12.4736
2.02751e+06,1.06697e+06,319.039,9022.91,139068,-1859.22,7741.25,124.331,11356.3,44842.3,177.196,5093.5,981.718,6727.94,-713.691,112.073,-414.655,9296.54,19054.4,1455.98,5919.66,1131.06,-751.026,15755.3,9578.86
2.33418e+06,1.77346e+06,-4575.8,678664,29524.9,173.697,-1531.03,1445.5,-22.684,-3318.92,-656.139,7167.44,49684.5,1831.21,3555.1,283.617,11525.1,5107.97,3002.4,-613.955,24714,106.131,21446.6,-271.521,3060.18
2.48019e+06,669998,-46.3008,279984,23357.9,-789.868,-460.199,-138.417,537.267,1408.38,232.398,-670.505,15360.7,9493.92,10102.1,310.452,1833.96,2900.51,971.965,-289.051,10672.5,-966.672,14227.8,943.973,-808.023
1.50984e+06,519558,529.686,-1121.5,-906.937,-258.311,18230.5,10008.2,-264.543,254.775,406.665,641.544,207.983,821.782,125.915,115529,41451.1,3640.68,1446.05,178.379,-160.461,8455.97,10237.8,-900.044,-1314.69
2.65098e+06,1.55596e+06,2536.9,11317.1,22959.6,-985.331,14777.5,-721.956,9816.77,-234.552,1336.48,5884.92,193019,-952.874,16817.9,3436.29,-288.766,14757.9,1355.05,1697.2,29212.1,8033.24,28226.7,-1971.16,449.437
1.47488e+06,965769,-461.682,47743.3,1964.55,-740.212,-595.35,1228.26,781.772,-380.915,352.712,304.611,4017.11,1570.69,-821.055,536.685,1503.83,4505.49,2536.75,235.984,8784.44,2852.67,3228.76,-492.241,104.67
1.63062e+06,1.24154e+06,-158.708,17083.6,42974.4,-1228,48953.2,-1305.55,4333.97,-421.49,615.9,8517.09,25493.2,1393.25,11439.1,1032.32,-143.116,10639.8,1960.77,1165.7,38598.3,3900.38,29243.2,-925.331,1506.46
2.79374e+06,2.15295e+06,-6134.83,457214,66837.3,1038.15,-2645.15,7284.79,1197.29,-2482.32,789.324,2432.58,100453,-1127.49,26733.8,2543.85,10128.6,9789.6,5080.51,-400.982,48362.7,2351.18,50691.9,-3813.53,1300.4
1.3188e+06,453555,-534.988,-613.558,-62.3332,-2060.5,4994.94,4382.93,1389.35,1032.17,2731.09,-54.5732,462.343,231.474,1242.35,50090.8,288.482,2254.03,14637,528.065,467.26,-432.447,-330.147,-109.814,-111.966
1.47685e+06,1.4489e+06,30499,31166.8,10812.3,-2690.69,6721.09,868.988,-7.5728,-263.468,172.704,3887.11,142718,5462.85,15276.6,3045.78,-1907.5,28026.8,75.5933,5612.9,4982.08,14119.1,5911.53,-264.764,12317.8
2.36631e+06,2.2723e+06,-7653.62,814111,21947.7,-1671.89,-1463.06,3899.9,250.275,-5178.39,-1009.57,7305.13,61160.6,13267.2,8583.23,1557.7,15087.4,10668.9,3609.51,-654.383,25243.4,379.058,47193.4,-1169.31,1631.2
2.52852e+06,1.64145e+06,2324.54,139769,19110.2,-3960.85,21435.6,-85.3181,-214.855,-835.5,-730.284,1741.67,133302,-1565.23,27884.8,1466.64,4621.18,6751.54,1822.78,458.902,10987.2,2498.3,15712,-652.961,2796.92
2.16486e+06,3.80041e+06,1814.09,27912.3,8018.64,8035.24,1434.35,13032.5,196.997,-966.063,919.194,12873,31577.7,4690.74,46852.2,2726.56,3820.47,9013.63,2540.66,-319.845,14127.5,1385.82,23376.4,-104.858,676.222
1.48122e+06,488969,-2534.05,-563.282,419.717,-1457.48,110767,5219.52,8155.01,9239.59,483.819,304.299,575.919,544.41,745.416,23398.1,226.411,4688.41,111676,815.505,-592.38,415.091,-988.407,1377.5,186.411
1.57579e+06,465770,-1033.25,655.924,-237.721,-2611.13,37467,-226.191,810.458,76830.2,271.228,-51.02,401.337,2507.94,-521.05,36535.8,48.1605,3349.92,62392.8,-452.304,351.026,1358.74,18134,1224.73,-101.066
2.33342e+06,1.65744e+06,284.664,558897,117300,-233.736,2775.83,3838.94,436.637,2496.22,-362.164,807.39,146393,7789.48,22824.9,1743.68,170.273,9808.55,1063.13,-1027.46,50345.6,630.736,18883.9,557.947,2566.22
2.09877e+06,2.31592e+06,2401.78,305335,70935.1,-1645.99,-4622.14,11942.4,-924.613,-446.076,-2128.96,64379.1,286358,-1835.96,77477.1,1502.59,4607.74,3040.87,2051.94,1522.49,51724.5,2175.67,24848.5,-1575.44,1019.38
1.50797e+06,610107,546.472,-179.139,37.7238,-1824.34,248033,-289.883,869.335,103425,1241.81,5991.04,1132.42,1217.69,246.229,41370.7,2047.86,5662.3,77533.2,-407.953,1642.99,-137.069,323.888,2251.29,2075.41
1.58852e+06,1.37403e+06,9051.86,40232.8,5389.59,-1156.91,-311.618,-778.171,-135.826,-177.738,2414.7,5256.8,51648.5,240.216,2049.8,1472.5,-577.467,5261.35,-697.225,1420.53,17072.7,3381.32,5587.33,409.224,4002.14
1.99358e+06,1.36973e+06,6542.81,56267.9,13375.8,-518.407,-56.8456,-271.795,5138.88,197.388,23.9063,2083.42,81700.1,152.754,1348.94,1377.49,903.855,12470.1,695.078,2696.49,5941.27,4494.67,18048.1,1378.69,3831.72
1.76697e+06,474611,618.525,5770.2,-546.687,-4479.14,16919.2,477.898,9816.1,143456,-765.962,-145.381,666.95,-567.214,990.219,72314.1,6953.07,2802.88,15100,-1097.52,-474.224,-188.348,22473.6,-1343.37,1142.5
2.20724e+06,2.52622e+06,-566.789,76734.8,3381.81,3798.18,3110.57,3852.48,939.346,565.421,924.798,3831.17,29371.2,4376.17,3545.09,2144.47,530.108,8556.38,2363.05,-393.673,-603.32,543.025,2377.72,407.436,1094.09
2.04073e+06,2.16049e+06,-3663.56,571852,51169.9,-1540.66,132.093,3917.42,427.559,338.76,-641.949,3434.9,37706.2,4159.86,785.073,499.295,4774.04,5309.88,1713.79,618.537,34567.4,14.6025,31062,-204.234,2351.53
2.22851e+06,797020,608.678,260.038,-1060.27,-3710.02,164635,-384.198,-229.115,-516.889,1236.84,24501.1,-1460.95,1212.03,-1006.63,-740.781,189.995,10452.9,-558.719,814.858,96300.6,1163.81,3906.5,1777.39,-31.9914
1.23837e+06,328108,618.075,26116.3,733.104,1910.17,351707,-1509.35,667.84,-183.666,357.933,680.266,1482.04,1.85715,122.697,55.4727,12510.3,-758.009,-576.746,-263.122,1723.6,1378.9,1306.93,26970.4,296.727
1.59797e+06,720276,-253.258,-381.267,67593.4,-1487.62,952.502,99.4034,2899.28,5979.68,-134.976,-426.975,-308.408,-227.322,-36.1844,-112.42,121.162,5103.67,1666.44,-310.513,4855.4,235.955,642.325,119.928,6315.5
1.9943e+06,439110,1716.27,2664.94,4494.68,-2883.61,3338.33,-18.8596,65034.8,72979.6,-560.247,3011.19,1187.58,470.021,4430.83,80523.7,4242.38,6908.91,21599.7,395.261,475.52,6572.26,389.793,-1103.85,5519.46
1.70972e+06,1.19976e+06,6793.39,477715,38137.8,1992.58,4059.81,4645.19,1521.39,8472.69,700.333,40731.6,62724.8,24866,6671.3,3602.82,-18690.6,10508.7,-818.19,2020.08,46850.1,1054.45,22887.9,1213.01,6387.09
1.80568e+06,468886,-989.188,305.653,-759.81,-1809.18,182588,5276.24,4585.91,1340.52,165.362,161.862,1242.15,1465.27,490.659,39952.6,410.828,2589.44,73883.8,-1455.21,-220.991,13185,3997.28,154.857,-745.411
1.77366e+06,467080,1328.03,-1314.7,-1185.87,-3911.09,13741.4,4059.14,2295.87,-593.049,515.732,-313.577,256.298,378.039,-437.245,99338,48329,2043.49,1546.97,95.67,354.962,10626.7,-229.415,180.523,-2963.09
2.0795e+06,619236,-230.184,687.569,-30.4304,-551.065,10297.1,12742.2,489.793,1334.65,234.433,325.695,557.821,4902.4,-148.731,52970.8,3817.26,6372.99,816.77,-146.593,-675.701,10945.9,3518.14,461.974,-451.74
3.05154e+06,2.1096e+06,15446.7,122142,-459.582,1505.51,32570.4,3832.99,2125.17,2436.83,1247.8,24628.8,72364.8,-624.941,87920.2,3326.69,-2996,27313.7,3053.02,4836.73,43835.6,7711.02,31580.7,-1017.55,6139.02
2.92631e+06,1.99877e+06,6198.29,102574,70871.9,-1084.7,75204.5,-334.913,663.217,1365.55,118.581,3134.2,78004.5,1403.67,23988.9,3073.78,-2726.33,11428.3,1506.54,1360.54,8963.59,3120.8,13256.3,-828.695,4621.45
1.39776e+06,669803,-387.495,800.298,86780.6,-162.49,15317.7,350.583,2700.38,11159.1,-33.41,29494.9,348.973,81.689,339.158,160.857,103.963,4146.22,3827.91,7073.89,5688.2,106.907,-1247.03,5191.99,11369.2
1.86546e+06,1.30373e+06,2233.38,58968.8,5827.08,-77.9429,3263.19,-475.498,75.0719,-539.419,-7.90002,5195.87,16176.2,9542.4,-318.914,1904.2,1184.92,6380.88,2238.89,473.382,4846.01,24.6317,8510.27,-502.109,1706.52
1.79469e+06,859062,274.165,-856.032,97972.8,-1110.45,6923.33,584.155,6812.42,15470.7,319.011,-189.777,8.15307,-612.401,288.501,757.452,-361.022,4834.31,11589.2,2321.45,2961.35,777.572,-408.662,833.368,2665.06
1.652e+06,735726,-1241.97,462.906,15225,-1982.87,31894.4,4039.85,2243.03,235532,774.97,1250.98,659.877,3466.45,703.836,68206.2,30639.4,12759.2,8836.75,766.1,-1173.92,47140.9,114.328,72.98,116.868
1.3577e+06,401982,-1440.96,20.7822,-725.528,-1823.59,5122.82,-181.227,17866.5,13489.6,-277.789,-670.059,457.513,-487.411,496.198,73559.9,-152.968,4003.64,51322.3,-199.298,-149.928,472.318,142.611,-258.985,10909.3
1.86445e+06,473430,-429.103,491.719,-460.84,-2853.06,7338.74,-767.719,9813.57,117911,-55.4719,190.795,347.393,16150.4,-167.142,46240.3,2461.23,2183.07,39432.5,-881.954,227.82,6107.66,12370.6,685.09,-191.894
2.47516e+06,1.03191e+06,416.407,25763.6,23328,880.274,-499.994,3970.83,265.057,471.074,-72.3194,3752.39,31531.9,-86.7608,15048.2,871.216,908.716,7402.84,818.471,932.416,4438.41,-465.665,7709.88,547.922,515.789
1.95944e+06,1.37646e+06,-1867.27,262030,40697.7,-2259.06,-2363.49,8033.55,-984.079,598.407,-1080.79,40122,162473,5463.75,29096.9,3351.43,5163.36,3741.2,2286.68,-900.989,9549.67,4125.93,17087.8,-3144.41,3034.03
1.50189e+06,555461,-668.591,553.252,439.639,-2462.76,367976,6719.6,18763.1,1884.01,187.628,1598.52,1800.41,1833.2,155.75,24016.1,-327.943,2504.44,85207,1388.63,1062.79,-386.593,-960.769,966.877,-469.035
1.94194e+06,841397,-821.386,10509.3,8619.04,-5928.29,268274,-812.199,526.851,402.823,-408.954,191023,-3056.07,3589.86,-1737.32,963.03,-182.304,8433.67,456.759,-647.568,64200.4,764.645,3700.08,-1355.63,1566.69
2.73690e+06,1.3001e+06,5134.31,136532,3259.77,-701.665,473.372,6247.76,-865.562,-1206.37,-894.62,4026.49,35297,3962.7,20523.6,866.304,1979.25,8118.31,2269.01,1088.25,11131.7,115.278,48747,1673.68,1515.37
1.45336e+06,314764,362.802,217.605,-731.301,3443.95,14751.5,-256.857,-638.908,105778,-21.4937,-143.312,1081.93,837.467,642.889,60340.3,15402.1,1397.8,2058.26,-648.407,57.4114,18117,4212.61,543.509,-1740.53
1.90704e+06,1.2773e+06,-1662.78,555573,7613,178.129,13785.5,83.8817,262.338,973.975,51.4501,1234.57,5943.54,7536.86,-1697.39,509.229,-1726.91,8046.43,1001.69,26.748,34793.7,317.983,33214.2,531.816,2388.35
1.46969e+06,332176,258.363,-455.657,-458.887,-925.518,151597,2058.86,1885.73,2145.32,260.803,-108.649,460.529,1002.02,-408.074,11170.5,346.369,555.302,49166.4,-923.035,135.828,2319.59,572.449,2689.22,-1064.26
1.87438e+06,1.09616e+06,-152.215,12059,26631.2,-2031.74,55219.4,-3.16469,13272.4,2559.12,214.213,2399.93,1300.08,899.317,867.418,284.562,6340.69,6801.12,19301.1,50.8635,-250.684,22.6692,1.84326,1349.45,8766.34
2.33691e+06,2.10631e+06,5137.54,1.07830e+06,18191.9,505.589,1429.99,-329.752,-501.75,3768.31,-409.934,399.749,209805,14048.9,3668.81,1478.66,-604.88,10369.1,-1839.37,270.039,56321.3,1055.64,38892.6,1623.86,4125.73
1.6924e+06,792629,-1025.34,13477.1,-443.642,332.445,298982,-852.769,636.234,428.118,-269.808,2691.77,679.944,24.0944,1331.21,1517.61,541.467,4978.57,309.495,649.218,92266.6,1182.76,7612.12,-994.417,674.337
1.75482e+06,415679,105.497,6253.69,-573.298,-1255.35,3906.84,-424.025,1260.54,106402,109.216,174.418,79.0748,1860.17,134.187,22364.5,1136.95,2028.78,3134.45,-17.5507,36.0818,823.981,494.31,-522.63,6440.84
2.15967e+06,1.78378e+06,-30.8594,38077.2,36987.6,12536.8,2445.39,7950.52,6.18778,496.522,300.139,1099.57,121067,4061.49,31948.6,3280.82,3194.16,4115.61,1447.61,415.998,31312.3,3385.41,11500.8,-2357.49,1371.49
2.10547e+06,3.02033e+06,928.875,109637,43273.3,-24506.2,-20704.2,-5250,-3700.79,-2803.92,-21135.5,8796.41,439435,19171.9,70312,25598.7,24702.7,-13613.2,9530.31,2614.97,158720,11705.6,118545,2240.9,-594.623
1.66606e+06,1.06826e+06,5991.55,84247.7,9925.6,-2557.03,169614,-776.911,1243.37,-487.665,862.781,232042,-1434.51,2776.27,1075.61,2286.38,-3437.27,10471.2,2111.69,-201.927,87762.5,2689.04,10187.5,-2073.12,6202.5
1.80082e+06,532624,-91.0969,-130.66,-154.543,-1008.1,20058,598.311,6722.3,149201,657.836,1191.6,1285.45,989.428,1455.92,67595.5,3048.99,14394.8,31508.7,-430.231,-1925.17,16848.6,32334.3,-110.065,13909.8
1.565e+06,1.54658e+06,1995.78,19465.3,35338.2,-1708.68,3913.55,-106.748,-526.515,9.29028,445.233,1818.65,57638.5,3068.84,406.792,572.439,1360.04,10741.5,648.238,3119.89,1145.71,4444.8,25546.7,761.066,653.846
3.1663e+06,2.15941e+06,101.231,41722.7,5978.31,1594.88,-819.121,2435.1,-237.951,-149.83,480.561,3026.67,90841.1,1039.63,321.734,1745.41,355.44,7643.82,2885.9,1904.61,27616.2,-122.722,29628.3,746.925,481.327
2.99898e+06,2.27293e+06,379.559,44438.3,6583.31,322.104,1195.67,2258.07,2634.25,327.686,2028.42,10765.3,140783,-1344.13,30320.4,2506.84,332.701,13391.6,2388.33,659.506,119840,1459.58,70553.1,-173.364,1626.7
1.62159e+06,1.21744e+06,865.775,39284.8,100.071,-6157.06,6213.87,-364.023,-595.75,-777.936,1709.16,27778.6,2375.87,1124.86,4472.76,1344.16,-372.799,6137.38,1547.5,507.911,57284.5,2225.8,15449.7,-1682.39,1930.61
1.37391e+06,549388,-349.073,770.457,-1073.28,-2834.86,8096.69,-160.529,3486.92,163737,236.96,688.142,389.092,1578.47,127.037,51774.7,3739.91,10484.2,8968.28,606.974,-385.451,14496.3,-39.0386,-428.359,2083.26
2.21736e+06,1.97137e+06,1370.46,51624.6,25138.2,2289.25,899.748,11692.1,882.875,-1173.99,227.389,5744.12,46315.9,2845.16,17097,1963.88,299.852,4486.77,1565.06,716.452,5217.21,1227.64,36170.9,4.96216,624.385
1.73458e+06,2.08248e+06,1400.47,70549.7,11402,-728.599,-3789.81,5308.11,-1956.43,-835.51,-1894.65,8604.46,147072,4768.38,34949.4,3388.94,3978.21,10918.5,3275.47,357.906,57412.7,4104.62,8592.4,-2077.31,2782.04
1.70847e+06,2.67331e+06,3456.59,7649.37,5725.18,1527.27,9647.32,-931.886,-1133.42,250.737,813.346,1296.73,128314,1147.27,25781.5,2514.27,-379.622,5434.73,910.11,1351.48,30720.7,2507.4,6316.05,-1008.24,939.091
1.55887e+06,417469,175.688,20174.4,4945.45,-1256.42,14636.2,21086.3,19628.1,1343.96,1.59544,767.197,731.684,1885.68,590.842,52448.7,72.329,2723.23,11186.8,176.457,63.4861,-1253.07,10809.9,60.8762,1881.71
1.56622e+06,788912,-334.44,-1100.09,75801.1,-5024.51,237779,-125.229,18918.3,58420.1,-41.1289,73594.7,601.856,173.809,519.562,1540.92,646.577,4642.4,16289.1,2249.52,924.522,753.779,1056.44,11900.8,17926.3
1.37843e+06,491357,-593.367,-635.146,15874.8,314.207,7854.33,4955.52,3637.27,-246.851,677.143,377.478,54.6348,1146.57,294.147,51279.7,40.3296,4611.24,21481.5,-579.595,-812.855,8936.8,5391.11,-695.334,498.525
2.34676e+06,1.47354e+06,23446.4,221892,2461.45,-3058.06,20136.1,-680.952,454.739,448.781,607.567,6738.38,9020.94,2966.65,11402.3,1577.92,-554.973,37028.8,317.908,3682.04,81881.9,15302.2,55284.7,743.804,11588.1
1.51234e+06,609760,-208.706,1794.64,6449.21,-583.743,11147.7,-532.707,36863,117944,-670.675,1423.89,420.121,4160.95,2182.38,54435.4,2584.45,11446.3,5840.71,-641.615,546.985,3993.64,4263.79,-1052.91,7607.9
2.85766e+06,2.62859e+06,952.828,71779.6,144302,-1261.85,-2935.65,26128,-137.731,-458.776,133.21,30572,139288,5236.98,90675.2,3452.95,708.466,9245.36,2680.34,-321.72,19650.3,2021.28,25061,-2026.13,1430.84
1.56535e+06,1.10771e+06,87.167,1826.2,1450.75,-1577.2,57600,-354.517,35.9607,-179.383,764.191,35291,352.403,1828.59,72.3927,364.041,-243.596,13177.2,-504.332,1567.49,176820,3364.43,3734.01,94.8218,1735.75
1.99344e+06,2.38586e+06,-2097.97,376840,39335.4,1849.52,476.556,14708.1,-8.56824,2009.03,624.789,6202.69,65549.7,6935.36,-813.162,1261.51,4258.86,6683.93,2910.84,-427.43,21859.6,98.6797,24263.6,-343.576,2054.16
1.56683e+06,1.10404e+06,406.838,121707,22623.9,-1485.4,8961.73,-240.976,433.477,635.104,-337.757,-1138.99,8501.37,0.891602,763.639,-96.1914,2087.29,4741.06,1221.64,-670.354,3265.99,-39.771,12078.6,101.58,-449.887
2.50764e+06,1.67966e+06,-901,380495,6696.45,1097.68,52319.8,367.022,80.0259,1177.01,441.102,37865.2,1167.52,408.859,389.153,-256.979,620.839,3133.92,719.627,-1312.93,47289,168.548,66992.8,304.974,1098.13
1.51626e+06,542285,22.2151,650.016,26662.1,-437.374,-114.742,-411.185,3488.56,85508.5,-85.119,-479.562,152.253,1519.19,648.171,32605.9,2694.05,9499.16,5459.19,-824.594,-512.11,2539.9,685.837,35.0417,3618.27
2.7611e+06,908292,-557.758,185109,36484.5,-3504.48,-2063.05,1089.14,138.557,753.198,-2639.06,3399.06,86151.2,1300.06,44608,3921.13,2955.59,2983.9,1731.55,1493.29,41889.3,1287.58,18884.3,991.383,1498.33
1.51215e+06,607729,-1564.91,29469.6,701.569,-3217.99,45704.5,-648.236,1908.67,163301,-717.516,543.918,883.78,598.99,-194.879,51747.1,2025.56,2524.4,9857.23,-304.461,397.878,-501.341,-481.159,-76.9285,12718.9
2.54929e+06,2.77511e+06,-1792.02,816633,71249,6169.22,58098.7,1182.5,271.052,-1911.64,595.343,10798.9,14248.3,7850.86,51709.9,910.53,572.116,8794.91,1768.31,-1348.45,149054,692.235,106981,-1479.59,76.1328
2.76136e+06,1.74018e+06,21813.6,100185,23025.4,-2193.56,32370.4,1087.39,2616.24,-932.255,99.8294,3107.04,204778,-2863.71,31323.2,2670.67,554.127,18026.3,-179.217,3516.72,12575.9,5356.51,22151.4,995.057,8470
2.36834e+06,2.20514e+06,2528.27,288654,15590.8,1107.93,-7605.58,3835.93,-1404.99,-34.5469,-1542.69,10075.1,227325,11894.2,91893.8,1869.48,5877.76,1529.32,840.242,-836.718,155307,2695.82,23240.2,-2048.9,3052.15
